"","scenario","scena1","prc.Grass_carp","prc.Common_carp","prc.Pike_perch","prc.Roach","prc.Tench","EE.Roach_juv","EE.Tench_juv","EE.Macroinvertebrate","EE.Zooplancton","EE.Macrophyte","EE.Phytoplancton","Feed","EE.Detritus","RDT","FCI","Profitability","n"
"2173","scenario2954","2954",35,15,10,10,30,0.370636784699974,0.739433168962525,1.20552992653836,2.0868280668299,0.768368913883465,0.0219334271320697,0.419778059881792,0.0164942603928027,1187.73345085152,0.078576295494879,7839.49330808674,13
"2174","scenario2955","2955",30,20,10,10,30,0.370636784699974,0.739433168962525,1.17129164714382,2.08080614435545,0.762365618887262,0.0204596448939532,0.44627347487803,0.0152519585040405,1128.42247958282,0.0784548681544388,6928.13162564468,13
"2175","scenario2956","2956",25,25,10,10,30,0.370636784699974,0.739433168962525,1.13705336774929,2.074784221881,0.756362323891058,0.0189858626558366,0.472768889874268,0.0140160793278413,1069.11150831412,0.0783352602789031,6016.76994320261,13
"2176","scenario2957","2957",20,30,10,10,30,0.370636784699974,0.739433168962525,1.10281508835475,2.06876229940655,0.750359028894854,0.0175120804177201,0.499264304870505,0.0127865731844001,1009.80053704542,0.0782174657778225,5105.40826076054,13
"2177","scenario2958","2958",15,35,10,10,30,0.370636784699974,0.739433168962525,1.06857680896022,2.0627403769321,0.74435573389865,0.0160382981796035,0.525759719866743,0.0115633909049601,950.489565776714,0.0781014786188374,4194.04657831847,13
"2178","scenario2959","2959",10,40,10,10,30,0.370636784699974,0.739433168962525,1.03433852956569,2.05671845445765,0.738352438902446,0.014564515941487,0.552255134862981,0.010346483825258,891.178594508012,0.0779872927122257,3282.68489587641,13
"2179","scenario296","296",55,5,20,15,5,0.120976585275251,-0.699408380229643,1.86657064354376,2.1343004838202,0.798030964800635,0.0292053743231618,0.418772204125103,0.0224313733929613,1689.3991784515,0.0551739484882503,13041.131139323,13
"2180","scenario2960","2960",5,45,10,10,30,0.370636784699974,0.739433168962525,1.00010025017115,2.0506965319832,0.732349143906243,0.0130907337033705,0.578750549859218,0.00913580377906999,831.86762323931,0.077874902064303,2371.32321343434,13
"2181","scenario2961","2961",40,5,15,10,30,0.432991377670456,0.859538719323426,1.38063682187007,2.09441232899778,0.773971478659211,0.0232704364118286,0.346356570273181,0.0176478679505771,1251.32022636165,0.0786310307502482,9209.92414420356,13
"2182","scenario2962","2962",35,10,15,10,30,0.432991377670456,0.859538719323426,1.34639854247554,2.08839040652333,0.767968183663007,0.021796654173712,0.372851985269418,0.0163977239291884,1192.00925509295,0.0785077136023728,8298.56246176149,13
"2183","scenario2963","2963",30,15,15,10,30,0.432991377670456,0.859538719323426,1.312160263081,2.08236848404888,0.761964888666803,0.0203228719355955,0.399347400265656,0.0151540682832146,1132.69828382425,0.0783862190468339,7387.20077931942,13
"2184","scenario2964","2964",25,20,15,10,30,0.432991377670456,0.859538719323426,1.27792198368647,2.07634656157443,0.7559615936706,0.018849089697479,0.425842815261894,0.0139168506304015,1073.38731255555,0.0782665409840508,6475.83909687736,13
"2185","scenario2965","2965",20,25,15,10,30,0.432991377670456,0.859538719323426,1.24368370429194,2.07032463909998,0.749958298674396,0.0173753074593624,0.452338230258132,0.0126860211087729,1014.07634128684,0.0781486733763211,5564.47741443529,13
"2186","scenario2966","2966",15,30,15,10,30,0.432991377670456,0.859538719323426,1.2094454248974,2.06430271662553,0.743955003678192,0.0159015252212459,0.47883364525437,0.0114615303699316,954.765370018141,0.0780326101699564,4653.11573199322,13
"2187","scenario2967","2967",10,35,15,10,30,0.432991377670456,0.859538719323426,1.17520714550287,2.05828079415108,0.737951708681988,0.0144277429831293,0.505329060250608,0.0102433295724644,895.454398749439,0.0779183452854201,3741.75404955115,13
"2188","scenario2968","2968",5,40,15,10,30,0.432991377670456,0.859538719323426,1.14096886610833,2.05225887167663,0.731948413685785,0.0129539607450128,0.531824475246845,0.00903137037544789,836.143427480737,0.0778058728197869,2830.39236710909,13
"2189","scenario2969","2969",35,5,20,10,30,0.495345970640938,0.979644269684326,1.48726715841272,2.08995274621676,0.767567453442549,0.0216598812153544,0.325925910657045,0.0163009371637608,1196.28505933438,0.0784393111733617,8757.63161543624,13
"2190","scenario297","297",50,10,20,15,5,0.120976585275251,-0.699408380229643,1.83233236414923,2.12827856134575,0.792027669804431,0.0277315920850452,0.445267619121341,0.0211575657778541,1630.0882071828,0.0553205463554676,12129.7694568809,13
"2191","scenario2970","2970",30,10,20,10,30,0.495345970640938,0.979644269684326,1.45302887901819,2.08393082374231,0.761564158446345,0.0201860989772378,0.352421325653283,0.0150559249100312,1136.97408806567,0.0783177493860376,7846.26993299417,13
"2192","scenario2971","2971",25,15,20,10,30,0.495345970640938,0.979644269684326,1.41879059962365,2.07790890126786,0.755560863450141,0.0187123167391213,0.378916740649521,0.0138173659842499,1077.66311679697,0.0781980011671565,6934.9082505521,13
"2193","scenario2972","2972",20,20,20,10,30,0.495345970640938,0.979644269684326,1.38455232022912,2.07188697879341,0.749557568453938,0.0172385345010047,0.405412155645759,0.0125852103413803,1018.35214552827,0.078080060412365,6023.54656811004,13
"2194","scenario2973","2973",15,25,20,10,30,0.495345970640938,0.979644269684326,1.35031404083458,2.06586505631896,0.743554273457734,0.0157647522628882,0.431907570641997,0.0113594084525118,959.041174259569,0.077963921157121,5112.18488566797,13
"2195","scenario2974","2974",10,30,20,10,30,0.495345970640938,0.979644269684326,1.31607576144005,2.05984313384451,0.73755097846153,0.0142909700247717,0.458402985638234,0.0101399112982235,899.730202990867,0.0778495773755533,4200.8232032259,13
"2196","scenario2975","2975",5,35,20,10,30,0.495345970640938,0.979644269684326,1.28183748204552,2.05382121137006,0.731547683465326,0.0128171877866551,0.484898400634472,0.00892667036204954,840.419231722165,0.0777370231012607,3289.46152078383,13
"2197","scenario2976","2976",30,5,25,10,30,0.557700563611421,1.09974982004523,1.59389749495537,2.08549316343573,0.761163428225887,0.0200493260188802,0.30549525104091,0.0149575274012089,1141.2498923071,0.0782494581288019,8305.33908666892,13
"2198","scenario2977","2977",25,10,25,10,30,0.557700563611421,1.09974982004523,1.55965921556083,2.07947124096128,0.755160133229683,0.0185755437807636,0.331990666037148,0.0137176243978233,1081.9389210384,0.0781296396969377,7393.97740422685,13
"2199","scenario2978","2978",20,15,25,10,30,0.557700563611421,1.09974982004523,1.5254209361663,2.07344931848683,0.74915683823348,0.0171017615426471,0.358486081033385,0.0124841398826264,1022.6279497697,0.0780116258584552,6482.61572178478,13
"2200","scenario2979","2979",15,20,25,10,30,0.557700563611421,1.09974982004523,1.49118265677177,2.06742739601238,0.743153543237276,0.0156279793045306,0.384981496029623,0.0112570241453158,963.316978500996,0.0778954105843368,5571.25403934272,13
"2201","scenario298","298",45,15,20,15,5,0.120976585275251,-0.699408380229643,1.79809408475469,2.1222566388713,0.786024374808227,0.0262578098469287,0.471763034117579,0.0198904279399577,1570.77723591409,0.0554677768702957,11218.4077744389,13
"2202","scenario2980","2980",10,25,25,10,30,0.557700563611421,1.09974982004523,1.45694437737723,2.06140547353793,0.737150248241072,0.014154197066414,0.411476911025861,0.0100362279875994,904.006007232294,0.0777809879003744,4659.89235690065,13
"2203","scenario2981","2981",5,30,25,10,30,0.557700563611421,1.09974982004523,1.4227060979827,2.05538355106348,0.731146953244868,0.0126804148282975,0.437972326022099,0.00882170271662124,844.695035963592,0.0776683518158421,3748.53067445858,13
"2204","scenario2982","2982",25,5,30,10,30,0.620055156581903,1.21985537040613,1.70052783149802,2.08103358065471,0.754759403009225,0.018438770822406,0.285064591424774,0.0136176248744302,1086.21472527983,0.0780614555488571,7853.0465579016,13
"2205","scenario2983","2983",20,10,30,10,30,0.620055156581903,1.21985537040613,1.66628955210348,2.07501165818026,0.748756108013021,0.0169649885842894,0.311560006421012,0.0123828087277588,1026.90375401113,0.0779433686058503,6941.68487545953,13
"2206","scenario2984","2984",15,15,30,10,30,0.620055156581903,1.21985537040613,1.63205127270895,2.06898973570581,0.742752813016818,0.0154912063461729,0.33805542141725,0.0111543764357749,967.592782742423,0.0778270773327193,6030.32319301746,13
"2207","scenario2985","2985",10,20,30,10,30,0.620055156581903,1.21985537040613,1.59781299331441,2.06296781323136,0.736749518020614,0.0140174241080564,0.364550836413488,0.00993227862044729,908.281811473722,0.0777125757711019,5118.9615105754,13
"2208","scenario2986","2986",5,25,30,10,30,0.620055156581903,1.21985537040613,1.56357471391988,2.05694589075691,0.73074622302441,0.0125436418699398,0.391046251409726,0.00871646641167651,848.97084020502,0.0775998579420163,4207.59982813333,13
"2209","scenario2987","2987",20,5,35,10,30,0.682409749552385,1.33996092076703,1.80715816804066,2.07657399787369,0.748355377792563,0.0168282156259318,0.264633931808639,0.0122812158668352,1031.17955825255,0.0778752875790274,7400.75402913428,13
"2210","scenario2988","2988",15,10,35,10,30,0.682409749552385,1.33996092076703,1.77291988864613,2.07055207539924,0.74235208279636,0.0153544333878152,0.291129346804877,0.0110514643061039,971.868586983851,0.0777589203193388,6489.39234669221,13
"2211","scenario2989","2989",10,15,35,10,30,0.682409749552385,1.33996092076703,1.73868160925159,2.06453015292479,0.736348787800156,0.0138806511496987,0.317624761801115,0.00982806217138008,912.557615715149,0.0776443398958832,5578.03066425014,13
"2212","scenario299","299",40,20,20,15,5,0.120976585275251,-0.699408380229643,1.76385580536016,2.11623471639685,0.780021079812023,0.0247840276088121,0.498258449113816,0.0186299076306845,1511.46626464539,0.0556156436861768,10307.0460919968,13
"2213","scenario2990","2990",5,20,35,10,30,0.682409749552385,1.33996092076703,1.70444332985706,2.05850823045034,0.730345492803952,0.0124068689115822,0.344120176797352,0.00861096041446252,853.246644446447,0.0775315404192069,4666.66898180807,13
"2214","scenario2991","2991",15,5,40,10,30,0.744764342522867,1.46006647112793,1.91378850458331,2.07211441509266,0.741951352575901,0.0152176604294576,0.244203272192504,0.0109482867332672,976.144391225278,0.0776909385692723,6948.46150036696,13
"2215","scenario2992","2992",10,10,40,10,30,0.744764342522867,1.46006647112793,1.87955022518878,2.06609249261821,0.735948057579698,0.013743878191341,0.270698687188741,0.00972357760973486,916.833419956576,0.0775762793292584,6037.09981792489,13
"2216","scenario2993","2993",5,15,40,10,30,0.744764342522867,1.46006647112793,1.84531194579424,2.06007057014376,0.729944762583494,0.0122700959532245,0.297194102184979,0.00850518368692632,857.522448687874,0.0774633981389582,5125.73813548282,13
"2217","scenario2994","2994",10,5,45,10,30,0.807118935493349,1.58017202148883,2.02041884112596,2.06765483231164,0.735547327359239,0.0136071052329834,0.223772612576368,0.00961882389953881,921.109224198004,0.0775083929288305,6496.16897159964,13
"2218","scenario2995","2995",5,10,45,10,30,0.807118935493349,1.58017202148883,1.98618056173142,2.06163290983719,0.729544032363036,0.0121333229948668,0.250268027572606,0.00839913518568077,861.798252929302,0.0773954301420352,5584.80728915757,13
"2219","scenario2996","2996",5,5,50,10,30,0.869473528463832,1.70027757184973,2.12704917766861,2.06319524953062,0.729143302142578,0.0119965500365092,0.203341952960233,0.00829281386197027,866.074057170729,0.077327635351309,6043.87644283232,13
"2220","scenario2997","2997",45,5,5,15,30,0.106212379323857,0.708660531810624,1.6740933303414,2.133153646919,0.795689148689721,0.0284563977929141,0.365667085638883,0.0214197819289132,1447.68748023968,0.0788190467939639,9576.41128236625,13
"2221","scenario2998","2998",40,10,5,15,30,0.106212379323857,0.708660531810624,1.63985505094687,2.12713172444455,0.789685853693517,0.0269826155547976,0.39216250063512,0.0201517135940321,1388.37650897097,0.0786943872121805,8665.04959992418,13
"2222","scenario2999","2999",35,15,5,15,30,0.106212379323857,0.708660531810624,1.60561677155234,2.1211098019701,0.783682558697313,0.025508833316681,0.418657915631358,0.0188902689184238,1329.06553770227,0.0785715622439313,7753.68791748211,13
"2223","scenario3","3",70,15,5,5,5,-0.101696420151262,-0.229282695008767,0.4647687120135,2.07599108249602,0.78741721126384,0.027159773460077,0.576156620699123,0.021827580911453,1563.28889734897,0.33080424090249,13651.4811994847,13
"2224","scenario30","30",10,70,10,5,5,-0.150533583876395,-0.334044364486557,0.194777975216271,2.00529035249604,0.714976941088937,0.00933761364432089,0.847175526041603,0.00701116929982643,855.833046365971,0.33106007688028,3174.21016385466,13
"2225","scenario300","300",35,25,20,15,5,0.120976585275251,-0.699408380229643,1.72961752596563,2.1102127939224,0.77401778481582,0.0233102453706956,0.524753864110055,0.0173759531457539,1452.15529337669,0.0557641504545464,9395.68440955471,13
"2226","scenario3000","3000",30,20,5,15,30,0.106212379323857,0.708660531810624,1.5713784921578,2.11508787949565,0.77767926370111,0.0240350510785645,0.445153330627596,0.0176353961399993,1269.75456643357,0.0784505657433584,6842.32623504004,13
"2227","scenario3001","3001",25,25,5,15,30,0.106212379323857,0.708660531810624,1.53714021276327,2.1090659570212,0.771675968704906,0.022561268840448,0.471648745623834,0.0163870440346104,1210.44359516487,0.0783313915121084,5930.96455259797,13
"2228","scenario3002","3002",20,30,5,15,30,0.106212379323857,0.708660531810624,1.50290193336873,2.10304403454675,0.765672673708702,0.0210874866023314,0.498144160620072,0.0151451619090797,1151.13262389617,0.0782140334800966,5019.60287015591,13
"2229","scenario3003","3003",15,35,5,15,30,0.106212379323857,0.708660531810624,1.4686636539742,2.0970221120723,0.759669378712498,0.0196137043642149,0.52463957561631,0.0139096995943384,1091.82165262746,0.0780984855228555,4108.24118771384,13
"2230","scenario3004","3004",10,40,5,15,30,0.106212379323857,0.708660531810624,1.43442537457966,2.09100018959785,0.753666083716295,0.0181399221260983,0.551134990612547,0.0126806074386705,1032.51068135876,0.0779847415384345,3196.87950527177,13
"2231","scenario3005","3005",5,45,5,15,30,0.106212379323857,0.708660531810624,1.40018709518513,2.0849782671234,0.747662788720091,0.0166661398879818,0.577630405608785,0.0114578363010613,973.19971009006,0.0778727955150707,2285.51782282971,13
"2232","scenario3006","3006",40,5,10,15,30,0.125241573908854,0.828766082171524,1.78072366688405,2.12869406413798,0.789285123473059,0.0268458425964399,0.345236426022747,0.0200592010659216,1392.6523132124,0.0786259340103472,9124.11875359892,13
"2233","scenario3007","3007",35,10,10,15,30,0.125241573908854,0.828766082171524,1.74648538748952,2.12267214166353,0.783281828476855,0.0253720603583234,0.371731841018985,0.0187963567339011,1333.3413419437,0.0785030451508072,8212.75707115686,13
"2234","scenario3008","3008",30,15,10,15,30,0.125241573908854,0.828766082171524,1.71224710809498,2.11665021918908,0.777278533480652,0.0238982781202068,0.398227256015223,0.0175401001305463,1274.030370675,0.0783819816984651,7301.39538871479,13
"2235","scenario3009","3009",25,20,10,15,30,0.125241573908854,0.828766082171524,1.67800882870045,2.11062829671463,0.771275238484448,0.0224244958820903,0.424722671011461,0.0162903798418383,1214.71939940629,0.0782627375791326,6390.03370627272,13
"2236","scenario301","301",30,30,20,15,5,0.120976585275251,-0.699408380229643,1.69537924657109,2.10419087144795,0.768014489819616,0.0218364631325791,0.551249279106292,0.0161285133181228,1392.84432210799,0.0559133008617134,8484.32272711265,13
"2237","scenario3010","3010",20,25,10,15,30,0.125241573908854,0.828766082171524,1.64377054930592,2.10460637424018,0.765271943488244,0.0209507136439738,0.451218086007699,0.0150471449873847,1155.40842813759,0.0781453066254954,5478.67202383065,13
"2238","scenario3011","3011",15,30,10,15,30,0.125241573908854,0.828766082171524,1.60953226991138,2.09858445176573,0.75926864849204,0.0194769314058572,0.477713501003936,0.0138103452135153,1096.09745686889,0.0780296828389711,4567.31034138859,13
"2239","scenario3012","3012",10,35,10,15,30,0.125241573908854,0.828766082171524,1.57529399051685,2.09256252929128,0.753265353495836,0.0180031491677407,0.504208916000174,0.012579930686483,1036.78648560019,0.077915860093655,3655.94865894652,13
"2240","scenario3013","3013",5,40,10,15,30,0.125241573908854,0.828766082171524,1.54105571112231,2.08654060681683,0.747262058499633,0.0165293669296242,0.530704330996412,0.0113558520857713,977.475514331487,0.0778038323528265,2744.58697650445,13
"2241","scenario3014","3014",35,5,15,15,30,0.144270768493851,0.948871632532425,1.8873540034267,2.12423448135696,0.782881098256397,0.0252352873999657,0.324805766406612,0.0187021998047551,1337.61714618513,0.0784347088374869,8671.8262248316,13
"2242","scenario3015","3015",30,10,15,15,30,0.144270768493851,0.948871632532425,1.85311572403217,2.11821255888251,0.776877803260194,0.0237615051618492,0.35130118140285,0.0174445564186961,1278.30617491642,0.0783135784529776,7760.46454238953,13
"2243","scenario3016","3016",25,15,15,15,30,0.144270768493851,0.948871632532425,1.81887744463763,2.11219063640806,0.77087450826399,0.0222877229237326,0.377796596399088,0.0161934650448554,1218.99520364772,0.0781942643943911,6849.10285994747,13
"2244","scenario3017","3017",20,20,15,15,30,0.144270768493851,0.948871632532425,1.7846391652431,2.10616871393361,0.764871213267786,0.0208139406856161,0.404292011395325,0.0149488746147058,1159.68423237902,0.0780767605462944,5937.7411775054,13
"2245","scenario3018","3018",15,25,15,15,30,0.144270768493851,0.948871632532425,1.75040088584856,2.10014679145916,0.758867918271582,0.0193401584474996,0.430787426391563,0.0137107345890713,1100.37326111032,0.0779610609255641,5026.37949506333,13
"2246","scenario3019","3019",10,30,15,15,30,0.144270768493851,0.948871632532425,1.71616260645403,2.09412486898471,0.752864623275378,0.017866376209383,0.457282841387801,0.012478994951286,1041.06228984162,0.07784715941726,4115.01781262127,13
"2247","scenario302","302",25,35,20,15,5,0.120976585275251,-0.699408380229643,1.66114096717656,2.0981689489735,0.762011194823412,0.0203626808944625,0.57774469410253,0.0148875375110258,1333.53335083929,0.0560630985883174,7572.96104467058,13
"2248","scenario3020","3020",5,35,15,15,30,0.144270768493851,0.948871632532425,1.68192432705949,2.08810294651026,0.746861328279175,0.0163925939712665,0.483778256384039,0.0112536062004589,981.751318572914,0.0777350500381709,3203.6561301792,13
"2249","scenario3021","3021",30,5,20,15,30,0.163299963078849,1.06897718289333,1.99398433996935,2.11977489857593,0.776477073039735,0.0236247322034915,0.304375106790476,0.0173487640374146,1282.58197915785,0.0782453548410938,8219.53369606428,13
"2250","scenario3022","3022",25,10,20,15,30,0.163299963078849,1.06897718289333,1.95974606057481,2.11375297610148,0.770473778043531,0.022150949965375,0.330870521786714,0.0160962986678509,1223.27100788915,0.0781259708580858,7308.17201362222,13
"2251","scenario3023","3023",20,15,20,15,30,0.163299963078849,1.06897718289333,1.92550778118028,2.10773105362703,0.764470483047328,0.0206771677272584,0.357365936782952,0.0148503498067146,1163.96003662045,0.0780083941345769,6396.81033118015,13
"2252","scenario3024","3024",15,20,20,15,30,0.163299963078849,1.06897718289333,1.89126950178574,2.10170913115258,0.758467188051124,0.0192033854891419,0.38386135177919,0.0136108667284145,1104.64906535175,0.0778926187015469,5485.44864873808,13
"2253","scenario3025","3025",10,25,20,15,30,0.163299963078849,1.06897718289333,1.85703122239121,2.09568720867813,0.75246389305492,0.0177296032510254,0.410356766775428,0.0123777992324724,1045.33809408304,0.0777786384582503,4574.08696629601,13
"2254","scenario3026","3026",5,30,20,15,30,0.163299963078849,1.06897718289333,1.82279294299668,2.08966528620368,0.746460598058716,0.0162558210129088,0.436852181771666,0.0111510976367451,986.027122814342,0.0776664474709685,3662.72528385395,13
"2255","scenario3027","3027",25,5,25,15,30,0.182329157663846,1.18908273325423,2.10061467651199,2.11531531579491,0.770073047823073,0.0220141770070173,0.283944447174341,0.0159988797299411,1227.54681213058,0.0780578559030829,7767.24116729696,13
"2256","scenario3028","3028",20,10,25,15,30,0.182329157663846,1.18908273325423,2.06637639711746,2.10929339332046,0.76406975282687,0.0205403947689008,0.310439862170579,0.0147515695739789,1168.23584086187,0.0779402063144655,6855.8794848549,13
"2257","scenario3029","3029",15,15,25,15,30,0.182329157663846,1.18908273325423,2.03213811772293,2.10327147084601,0.758066457830666,0.0190666125307842,0.336935277166817,0.0135107406338197,1108.92486959317,0.0778243550834432,5944.51780241283,13
"2258","scenario303","303",20,40,20,15,5,0.120976585275251,-0.699408380229643,1.62690268778202,2.09214702649905,0.756007899827208,0.018888898656346,0.604240109098768,0.0136529756111236,1274.22237957058,0.0562135473164319,6661.59936222851,13
"2259","scenario3030","3030",10,20,25,15,30,0.182329157663846,1.18908273325423,1.99789983832839,2.09724954837156,0.752063162834462,0.0175928302926677,0.363430692163054,0.0122763425242738,1049.61389832447,0.0777102961593732,5033.15611997076,13
"2260","scenario3031","3031",5,25,25,15,30,0.182329157663846,1.18908273325423,1.96366155893386,2.09122762589711,0.746059867838258,0.0161190480545512,0.389926107159292,0.0110483253810632,990.302927055769,0.0775980235863314,4121.79443752869,13
"2261","scenario3032","3032",20,5,30,15,30,0.201358352248843,1.30918828361513,2.20724501305464,2.11085573301389,0.763669022606411,0.0204036218105431,0.263513787558205,0.0146525329219298,1172.5116451033,0.077872196003939,7314.94863852964,13
"2262","scenario3033","3033",15,10,30,15,30,0.201358352248843,1.30918828361513,2.17300673366011,2.10483381053944,0.757665727610208,0.0189298395724266,0.290009202554443,0.0134103553023953,1113.2006738346,0.077756268978821,6403.58695608757,13
"2263","scenario3034","3034",10,15,30,15,30,0.201358352248843,1.30918828361513,2.13876845426557,2.09881188806499,0.751662432614004,0.01745605733431,0.316504617550681,0.0121746238157275,1053.8897025659,0.0776421313832518,5492.22527364551,13
"2264","scenario3035","3035",5,20,30,15,30,0.201358352248843,1.30918828361513,2.10453017487104,2.09278996559054,0.7456591376178,0.0159822750961935,0.343000032546919,0.010945288414625,994.578731297196,0.0775297772370359,4580.86359120344,13
"2265","scenario3036","3036",15,5,35,15,30,0.220387546833841,1.42929383397603,2.31387534959729,2.10639615023286,0.75726499738975,0.0187930666140689,0.24308312794207,0.0133097097260497,1117.47647807603,0.0776883593300411,6862.65610976232,13
"2266","scenario3037","3037",10,10,35,15,30,0.220387546833841,1.42929383397603,2.27963707020275,2.10037422775841,0.751261702393546,0.0173192843759524,0.269578542938308,0.0120726420906423,1058.16550680733,0.0775741431009403,5951.29442732025,13
"2267","scenario3038","3038",5,15,35,15,30,0.220387546833841,1.42929383397603,2.24539879080822,2.09435230528396,0.745258407397342,0.0158455021378358,0.296073957934546,0.0108419857133875,998.854535538624,0.0774617074610174,5039.93274487819,13
"2268","scenario3039","3039",10,5,40,15,30,0.239416741418838,1.54939938433693,2.42050568613994,2.10193656745184,0.750860972173088,0.0171825114175947,0.222652468325935,0.0119703963275655,1062.44131104875,0.0798067025832004,6410.363580995,13
"2269","scenario304","304",15,45,20,15,5,0.120976585275251,-0.699408380229643,1.59266440838749,2.0861251040246,0.750004604831004,0.0174151164182295,0.630735524095005,0.012424778021757,1214.91140830188,0.0563646508264256,5750.23767978645,13
"2270","scenario3040","3040",5,10,40,15,30,0.239416741418838,1.54939938433693,2.3862674067454,2.09591464497739,0.744857677176884,0.0157087291794782,0.249147883322172,0.0107384162480188,1003.13033978005,0.0797485349487044,5499.00189855293,13
"2271","scenario3041","3041",5,5,45,15,30,0.258445936003835,1.66950493469783,2.52713602268258,2.09747698467082,0.744456946956426,0.0155719562211205,0.202221808709799,0.0106345789838638,1007.40614402148,0.079717847517451,5958.07105222768,13
"2272","scenario3042","3042",40,5,5,20,30,0.069826818247601,0.797993445019623,2.18081051189803,2.16297579927818,0.804598768286907,0.0304212487810512,0.344116281772314,0.0224953939782577,1533.98440006315,0.0786369832097254,9038.31336299429,13
"2273","scenario3043","3043",35,10,5,20,30,0.069826818247601,0.797993445019623,2.1465722325035,2.15695387680373,0.798595473290703,0.0289474665429347,0.370611696768552,0.0212196533997216,1474.67342879445,0.0785144946419034,8126.95168055222,13
"2274","scenario3044","3044",30,15,5,20,30,0.069826818247601,0.797993445019623,2.11233395310896,2.15093195432928,0.7925921782945,0.0274736843048182,0.39710711176479,0.0199506019493768,1415.36245752575,0.0783938345366933,7215.58999811015,13
"2275","scenario3045","3045",25,20,5,20,30,0.069826818247601,0.797993445019623,2.07809567371443,2.14491003185483,0.786588883298296,0.0259999020667017,0.423602526761027,0.0186881871548337,1356.05148625704,0.078274996688432,6304.22831566809,13
"2276","scenario3046","3046",20,25,5,20,30,0.069826818247601,0.797993445019623,2.04385739431989,2.13888810938038,0.780585588302092,0.0245261198285851,0.450097941757265,0.0174323570910926,1296.74051498834,0.0781579749497748,5392.86663322602,13
"2277","scenario3047","3047",15,30,5,20,30,0.069826818247601,0.797993445019623,2.00961911492536,2.13286618690593,0.774582293305888,0.0230523375904686,0.476593356753503,0.0161830603734244,1237.42954371964,0.0780427632726107,4481.50495078395,13
"2278","scenario3048","3048",10,35,5,20,30,0.069826818247601,0.797993445019623,1.97538083553083,2.12684426443148,0.768578998309685,0.021578555352352,0.503088771749741,0.0149402461503618,1178.11857245094,0.077929355473115,3570.14326834189,13
"2279","scenario3049","3049",5,40,5,20,30,0.069826818247601,0.797993445019623,1.94114255613629,2.12082234195703,0.762575703313481,0.0201047731142355,0.529584186745978,0.0137038640968,1118.80760118224,0.0778177455391562,2658.78158589982,13
"2280","scenario305","305",10,50,20,15,5,0.120976585275251,-0.699408380229643,1.55842612899295,2.08010318155015,0.744001309834801,0.0159413341801129,0.657230939091244,0.0112028956563055,1155.60043703318,0.0565164127831092,4838.87599734438,13
"2281","scenario3050","3050",35,5,10,20,30,0.0810546549239579,0.918098995380524,2.28744084844068,2.15851621649716,0.798194743070245,0.0288106935845771,0.323685622156178,0.0211281856871789,1478.94923303588,0.0784461921807755,8586.02083422697,13
"2282","scenario3051","3051",30,10,10,20,30,0.0810546549239579,0.918098995380524,2.25320256904614,2.15249429402271,0.792191448074042,0.0273369113464605,0.350181037152416,0.0198577165601573,1419.63826176717,0.078325465482083,7674.6591517849,13
"2283","scenario3052","3052",25,15,10,20,30,0.0810546549239579,0.918098995380524,2.21896428965161,2.14647237154825,0.786188153077838,0.025863129108344,0.376676452148654,0.0185939001594051,1360.32729049847,0.0782065580319891,6763.29746934283,13
"2284","scenario3053","3053",20,20,10,20,30,0.0810546549239579,0.918098995380524,2.18472601025708,2.1404504490738,0.780184858081634,0.0243893468702274,0.403171867144892,0.0173366843665478,1301.01631922977,0.0780894637345536,5851.93578690077,13
"2285","scenario3054","3054",15,25,10,20,30,0.0810546549239579,0.918098995380524,2.15048773086254,2.13442852659935,0.77418156308543,0.0229155646321109,0.42966728214113,0.0160860176061967,1241.70534796107,0.0779741764782174,4940.5741044587,13
"2286","scenario3055","3055",10,30,10,20,30,0.0810546549239579,0.918098995380524,2.11624945146801,2.1284066041249,0.768178268089226,0.0214417823939944,0.456162697137368,0.0148418488388952,1182.39437669237,0.0778606902087193,4029.21242201663,13
"2287","scenario3056","3056",5,35,10,20,30,0.0810546549239579,0.918098995380524,2.08201117207347,2.12238468165045,0.762174973093023,0.0199680001558778,0.482658112133605,0.0136041275541764,1123.08340542366,0.0777489988500681,3117.85073957457,13
"2288","scenario3057","3057",30,5,15,20,30,0.0922824916003148,1.03820454574142,2.39407118498333,2.15405663371613,0.791790717853583,0.0272001383881029,0.303254962540043,0.0197645881773808,1423.9140660086,0.0799946336289226,8133.72830545965,13
"2289","scenario3058","3058",25,10,15,20,30,0.0922824916003148,1.03820454574142,2.35983290558879,2.14803471124168,0.78578742285738,0.0257263561499863,0.329750377536281,0.0184993671503889,1364.6030947399,0.0799300566744114,7222.36662301758,13
"2290","scenario3059","3059",20,15,15,20,30,0.0922824916003148,1.03820454574142,2.32559462619426,2.14201278876723,0.779784127861176,0.0242525739118698,0.356245792532519,0.0172407626654965,1305.2921234712,0.0780211335762571,6311.00494057551,13
"2291","scenario306","306",5,55,20,15,5,0.120976585275251,-0.699408380229643,1.52418784959842,2.0740812590757,0.737998014838597,0.0144675519419964,0.683726354087481,0.00998727993164728,1096.28946576448,0.0566688369971751,3927.51431490231,13
"2292","scenario3060","3060",15,20,15,20,30,0.0922824916003148,1.03820454574142,2.29135634679972,2.13599086629278,0.773780832864972,0.0227787916737533,0.382741207528756,0.0159887229557134,1245.98115220249,0.0779057707973923,5399.64325813345,13
